12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	



12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	



12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	22	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	23	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	



12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	



12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	19	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	20	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	18	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	



12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	



12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	17	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	



12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	



12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	



12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	1	1	1	1	1	1	1	1	1	1	1	1	1	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	



12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	



